TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE,IS_FRAUD
T00028285,C001790,2026-06-12 22:09:32,2026-06-12 22:09:33,8900600057,COSTA_COFFEE,ATYRAU,KZ,5812,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),27504.31,27504.31,POS,0
T00028286,P000452,2026-06-12 22:09:49,2026-06-12 22:09:51,3031439229,MAGNUM,ATYRAU,KZ,5499,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),2613.22,2613.22,POS,0
T00028287,C001320,2026-06-12 22:10:25,2026-06-12 22:10:28,6656148640,RAMSTORE,SHYMKENT,KZ,5411,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),15214.35,15214.35,WWW,0
T00028288,C001216,2026-06-12 22:10:49,2026-06-12 22:10:51,3205398831,YANDEX TAXI,AKTAU,KZ,4121,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),4473.53,4473.53,POS,0
T00028289,P001842,2026-06-12 22:11:14,2026-06-12 22:11:15,6432677131,WILD BERRIES,ASTANA,KZ,5411,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),3263.55,3263.55,WWW,0
T00028290,P000556,2026-06-12 22:11:15,2026-06-12 22:11:18,8898245274,WILD BERRIES,ALMATY,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),5395.88,5395.88,POS,0
T00028291,C001257,2026-06-12 22:12:28,2026-06-12 22:12:31,4534911077,CITYMOBIL,NEW YORK,US,4121,0110 - Swipe,1308122001: Debit Purchase Transaction(International),3396.92,3396.92,POS,0
T00028292,C000888,2026-06-12 22:12:43,2026-06-12 22:12:45,6635248307,KFC,ATYRAU,KZ,5814,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),5728.02,5728.02,POS,0
T00028293,P000626,2026-06-12 22:13:06,2026-06-12 22:13:07,8628674824,SEPHORA,BEIJING,CN,5977,0710 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),14693.82,14693.82,POS,0
T00028294,P000640,2026-06-12 22:13:17,2026-06-12 22:13:18,3082889650,GALMART,ATYRAU,KZ,5411,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),1499.7,1499.7,POS,0
T00028295,P000604,2026-06-12 22:14:05,2026-06-12 22:14:08,2815625514,HARDEE'S,SHYMKENT,KZ,5814,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),15350.05,15350.05,POS,0
T00028296,C000083,2026-06-12 22:14:11,2026-06-12 22:14:13,6992027132,GALMART,ATYRAU,KZ,5411,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),1254.65,1254.65,POS,0
T00028297,C000156,2026-06-12 22:14:25,2026-06-12 22:14:28,2554975008,HARDEE'S,ASTANA,KZ,5814,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),6723.0,6723.0,POS,0
T00028298,C000094,2026-06-12 22:14:40,2026-06-12 22:14:43,7164450342,MAGNUM,SHYMKENT,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2126.97,2126.97,POS,0
T00028299,P001470,2026-06-12 22:15:06,2026-06-12 22:15:07,6006042068,RAMSTORE,SHYMKENT,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),5022.31,5022.31,POS,0
T00028300,C001322,2026-06-12 22:15:07,2026-06-12 22:15:09,7295483442,ATM_FORTEBANK,ATYRAU,KZ,6011,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),7000.0,7000.0,ATM,0
T00028301,P000345,2026-06-12 22:15:27,2026-06-12 22:15:29,3662020035,RAMSTORE,SHYMKENT,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),3535.92,3535.92,POS,0
T00028302,P000406,2026-06-12 22:15:53,2026-06-12 22:15:54,1929819853,RAMSTORE,SHYMKENT,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),15350.86,15350.86,POS,0
T00028303,C001741,2026-06-12 22:15:53,2026-06-12 22:15:54,8092717954,MAGNUM,KARAGANDA,KZ,5499,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),951.18,951.18,WWW,0
T00028304,C001228,2026-06-12 22:15:58,2026-06-12 22:15:59,5933057363,STARBUCKS,ALMATY,KZ,5812,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),12311.71,12311.71,POS,0
T00028305,P001705,2026-06-12 22:16:53,2026-06-12 22:16:56,2215616949,CITYMOBIL,KARAGANDA,KZ,4121,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),5829.75,5829.75,POS,0
T00028306,C001616,2026-06-12 22:18:29,2026-06-12 22:18:30,3315154489,WILD BERRIES,SHYMKENT,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),31396.8,31396.8,POS,0
T00028307,P001222,2026-06-12 22:18:35,2026-06-12 22:18:37,3922193597,GALMART,KARAGANDA,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),2311.24,2311.24,POS,0
T00028308,C001110,2026-06-12 22:19:53,2026-06-12 22:19:54,4160366077,PHARMACY_24,SHYMKENT,KZ,5912,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),5660.09,5660.09,POS,0
T00028309,P001185,2026-06-12 22:20:43,2026-06-12 22:20:46,7607094527,ATM_SBERBANK_KZ,SHYMKENT,KZ,6011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),53000.0,53000.0,ATM,0
T00028310,P001356,2026-06-12 22:20:49,2026-06-12 22:20:52,3812621883,MAGNUM,AKTAU,KZ,5411,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),496.87,496.87,POS,0
T00028311,P001682,2026-06-12 22:21:26,2026-06-12 22:21:27,1986568710,KFC,ALMATY,KZ,5814,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),19249.54,19249.54,POS,0
T00028312,P001887,2026-06-12 22:21:31,2026-06-12 22:21:34,4005407222,CITYMOBIL,ATYRAU,KZ,4121,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2264.31,2264.31,POS,0
T00028313,P000101,2026-06-12 22:21:35,2026-06-12 22:21:36,9497784203,CITYMOBIL,SHYMKENT,KZ,4121,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),3801.06,3801.06,WWW,0
T00028314,P001173,2026-06-12 22:21:49,2026-06-12 22:21:51,5845929976,SMALL,ATYRAU,KZ,5411,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),3338.81,3338.81,WWW,0
T00028315,C001244,2026-06-12 22:21:51,2026-06-12 22:21:54,1594449454,FIX_PRICE,ATYRAU,KZ,5331,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),16902.86,16902.86,POS,0
T00028316,P000164,2026-06-12 22:21:53,2026-06-12 22:21:55,1891669417,WILD BERRIES,ASTANA,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),1199.83,1199.83,POS,0
T00028317,P001266,2026-06-12 22:22:35,2026-06-12 22:22:38,3417493366,CITYMOBIL,ALMATY,KZ,4121,0002 - Mail/Phone order,1308112001: Debit Purchase Transaction(Domestic),8151.38,8151.38,WWW,0
T00028318,P000032,2026-06-12 22:22:46,2026-06-12 22:22:47,7989464402,YANDEX TAXI,AKTAU,KZ,4121,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),9204.52,9204.52,POS,0
T00028319,P001461,2026-06-12 22:22:51,2026-06-12 22:22:52,8714555234,CITYMOBIL,ATYRAU,KZ,4121,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),17020.14,17020.14,POS,0
T00028320,P000136,2026-06-12 22:23:36,2026-06-12 22:23:39,4155883619,WAYFAIR,ALMATY,KZ,5331,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),11977.54,11977.54,POS,0
T00028321,P000540,2026-06-12 22:23:49,2026-06-12 22:23:50,5351256910,RAMSTORE,SHYMKENT,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3992.27,3992.27,POS,0
T00028322,P000146,2026-06-12 22:24:11,2026-06-12 22:24:12,6146201001,HIGH_RISK_MERCHANT,SHYMKENT,KZ,7995,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),549991.86,549991.86,WWW,1
T00028323,P001539,2026-06-12 22:24:44,2026-06-12 22:24:47,5746925989,OLIMP_KZ,SHYMKENT,KZ,5499,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1772.4,1772.4,POS,0
T00028324,C001141,2026-06-12 22:24:58,2026-06-12 22:25:01,9099062418,GALMART,ASTANA,KZ,5411,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),10786.53,10786.53,POS,0
T00028325,P001534,2026-06-12 22:25:13,2026-06-12 22:25:14,8971219282,KFC,MOSCOW,RU,5814,0730 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),4669.53,4669.53,POS,0
T00028326,C000548,2026-06-12 22:25:18,2026-06-12 22:25:20,5096415805,WILD BERRIES,AKTAU,KZ,5499,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3336.2,3336.2,POS,0
T00028327,P001007,2026-06-12 22:25:51,2026-06-12 22:25:52,6116039410,FIX_PRICE,ASTANA,KZ,5331,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),10402.44,10402.44,POS,0
T00028328,P001860,2026-06-12 22:25:54,2026-06-12 22:25:55,6951130169,DODO_PIZZA,BEIJING,CN,5814,0120 - Keyin,1308122001: Debit Purchase Transaction(International),3597.1,3597.1,POS,0
T00028329,P000736,2026-06-12 22:25:59,2026-06-12 22:26:00,2567441144,GALMART,ALMATY,KZ,5411,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),3623.28,3623.28,POS,0
T00028330,P001429,2026-06-12 22:26:32,2026-06-12 22:26:33,7201737308,MAGNUM,KARAGANDA,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),17526.98,17526.98,POS,0
T00028331,P001528,2026-06-12 22:27:14,2026-06-12 22:27:17,3538738055,RAMSTORE,ALMATY,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2324.96,2324.96,POS,0
T00028332,P001273,2026-06-12 22:28:10,2026-06-12 22:28:13,2117381188,BURGER_KING,SHYMKENT,KZ,5814,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),2184.15,2184.15,POS,0
T00028333,P000829,2026-06-12 22:29:03,2026-06-12 22:29:05,8560284863,PHARMACY_24,SHYMKENT,KZ,5912,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),5942.49,5942.49,POS,0
T00028334,C001244,2026-06-12 22:29:28,2026-06-12 22:29:31,6760765877,SMALL,ALMATY,KZ,5411,0002 - Mail/Phone order,1308112001: Debit Purchase Transaction(Domestic),6761.71,6761.71,WWW,0
T00028335,C000999,2026-06-12 22:29:33,2026-06-12 22:29:34,3032741062,MAGNUM,ASTANA,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),8994.16,8994.16,POS,0
T00028336,C000078,2026-06-12 22:29:35,2026-06-12 22:29:36,7419185198,WAYFAIR,AKTAU,KZ,5331,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),3301.51,3301.51,POS,0
T00028337,P001127,2026-06-12 22:29:58,2026-06-12 22:30:00,4206947454,FRESH_MARKET,ALMATY,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),7796.39,7796.39,POS,0
T00028338,C001857,2026-06-12 22:30:31,2026-06-12 22:30:32,2149907126,BURGER_KING,ALMATY,KZ,5814,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),13980.39,13980.39,POS,0
T00028339,P001314,2026-06-12 22:30:44,2026-06-12 22:30:46,6274050402,MAGNUM,SHYMKENT,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3315.46,3315.46,POS,0
T00028340,C001026,2026-06-12 22:30:55,2026-06-12 22:30:58,8968855719,SMALL,AKTAU,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),7605.38,7605.38,POS,0
T00028341,P000329,2026-06-12 22:30:58,2026-06-12 22:31:01,3189466506,L'ETOILE,AKTAU,KZ,5977,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),2382.76,2382.76,POS,0
T00028342,P000885,2026-06-12 22:31:12,2026-06-12 22:31:13,4701976803,RAMSTORE,ALMATY,KZ,5411,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),2646.24,2646.24,POS,0
T00028343,P001268,2026-06-12 22:31:24,2026-06-12 22:31:26,8156033819,DODO_PIZZA,ALMATY,KZ,5814,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),1133.72,1133.72,POS,0
T00028344,C000313,2026-06-12 22:31:25,2026-06-12 22:31:27,5532456508,SMALL,ALMATY,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),9787.27,9787.27,POS,0
T00028345,P000376,2026-06-12 22:31:52,2026-06-12 22:31:55,7878772184,SMALL,ATYRAU,KZ,5411,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),9617.96,9617.96,POS,0
T00028346,C000582,2026-06-12 22:32:09,2026-06-12 22:32:12,2522496343,TARGET,ASTANA,KZ,5331,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),41271.69,41271.69,WWW,0
T00028347,P000371,2026-06-12 22:32:48,2026-06-12 22:32:49,2913368358,INDRIVE,ASTANA,KZ,4121,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),1446.84,1446.84,POS,0
T00028348,P000199,2026-06-12 22:33:02,2026-06-12 22:33:03,7123209692,KFC,SHYMKENT,KZ,5814,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),7027.0,7027.0,WWW,0
T00028349,P000286,2026-06-12 22:33:09,2026-06-12 22:33:11,1243447119,WILD BERRIES,ATYRAU,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),2772.13,2772.13,POS,0
T00028350,P000762,2026-06-12 22:33:13,2026-06-12 22:33:14,8355146303,RAMSTORE,ALMATY,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),20172.98,20172.98,POS,0
T00028351,P000056,2026-06-12 22:33:13,2026-06-12 22:33:16,1884027674,TARGET,ATYRAU,KZ,5331,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),3614.44,3614.44,POS,0
T00028352,P001255,2026-06-12 22:33:42,2026-06-12 22:33:44,6344333681,ATM_FORTEBANK,KARAGANDA,KZ,6011,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),41000.0,41000.0,ATM,0
T00028353,P001761,2026-06-12 22:33:43,2026-06-12 22:33:46,9274191844,STARBUCKS,LONDON,GB,5812,0110 - Swipe,1308122001: Debit Purchase Transaction(International),6075.7,6075.7,POS,0
T00028354,C001228,2026-06-12 22:33:45,2026-06-12 22:33:46,6245583751,KAZMUNAYGAS,ATYRAU,KZ,5541,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),32130.7,32130.7,POS,0
T00028355,P001417,2026-06-12 22:34:33,2026-06-12 22:34:36,3205542649,INDRIVE,AKTAU,KZ,4121,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),3452.7,3452.7,POS,0
T00028356,P001578,2026-06-12 22:34:40,2026-06-12 22:34:43,1677942461,BURGER_KING,SHYMKENT,KZ,5814,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),4515.19,4515.19,POS,0
T00028357,C001679,2026-06-12 22:35:13,2026-06-12 22:35:16,8002520228,SMALL,SHYMKENT,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),16070.16,16070.16,POS,0
T00028358,C000066,2026-06-12 22:35:57,2026-06-12 22:35:59,6525121263,GOOGLE_PLAY,ATYRAU,KZ,5816,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),3948.09,3948.09,WWW,0
T00028359,P000142,2026-06-12 22:36:05,2026-06-12 22:36:06,4935311713,DODO_PIZZA,SHYMKENT,KZ,5814,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),56040.71,56040.71,POS,0
T00028360,P000488,2026-06-12 22:36:13,2026-06-12 22:36:15,8787245702,BURGER_KING,KARAGANDA,KZ,5814,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2360.02,2360.02,POS,0
T00028361,P000623,2026-06-12 22:36:16,2026-06-12 22:36:17,8194122559,FIX_PRICE,SHYMKENT,KZ,5331,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),26490.02,26490.02,POS,0
T00028362,P000901,2026-06-12 22:36:16,2026-06-12 22:36:18,9212869959,HARDEE'S,ASTANA,KZ,5814,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),17562.83,17562.83,POS,0
T00028363,C001443,2026-06-12 22:36:25,2026-06-12 22:36:26,2074694628,HIGH_RISK_MERCHANT,AKTAU,KZ,6012,0001 - E-commerce,1308112001: Debit Purchase Transaction(Domestic),548580.86,548580.86,WWW,1
T00028364,C000258,2026-06-12 22:37:09,2026-06-12 22:37:10,4506526102,GALMART,SHYMKENT,KZ,5411,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),3823.72,3823.72,POS,0
T00028365,P001161,2026-06-12 22:37:25,2026-06-12 22:37:27,1650312239,BURGER_KING,ALMATY,KZ,5814,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),2013.37,2013.37,POS,0
T00028366,C001221,2026-06-12 22:37:32,2026-06-12 22:37:33,7633389507,KFC,KARAGANDA,KZ,5812,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1390.44,1390.44,POS,0
T00028367,P001317,2026-06-12 22:38:37,2026-06-12 22:38:38,2898175355,TARGET,KARAGANDA,KZ,5331,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),5107.31,5107.31,POS,0
T00028368,P000092,2026-06-12 22:38:51,2026-06-12 22:38:52,6292173348,WAYFAIR,ASTANA,KZ,5331,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),19469.92,19469.92,POS,0
T00028369,C000244,2026-06-12 22:38:56,2026-06-12 22:38:59,3364469506,WILD BERRIES,AKTAU,KZ,5499,0003 - Recurring,1308112001: Debit Purchase Transaction(Domestic),2538.61,2538.61,WWW,0
T00028370,P001467,2026-06-12 22:39:17,2026-06-12 22:39:19,2885818519,WAYFAIR,NEW YORK,US,5331,0110 - Swipe,1308142001: Credit Purchase Transaction(International),31873.91,31873.91,POS,0
T00028371,P000829,2026-06-12 22:39:22,2026-06-12 22:39:23,6185233220,RAMSTORE,ALMATY,KZ,5411,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),7179.46,7179.46,POS,0
T00028372,C001889,2026-06-12 22:39:37,2026-06-12 22:39:38,9939140825,KFC,SHYMKENT,KZ,5814,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),7013.71,7013.71,POS,0
T00028373,C000114,2026-06-12 22:40:22,2026-06-12 22:40:23,1567002816,MAGNUM,ATYRAU,KZ,5411,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),2050.13,2050.13,POS,0
T00028374,P001631,2026-06-12 22:40:35,2026-06-12 22:40:38,2700589209,OLIMP_KZ,AKTAU,KZ,5499,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),9256.77,9256.77,POS,0
T00028375,C000708,2026-06-12 22:40:41,2026-06-12 22:40:44,7842263549,YANDEX TAXI,KARAGANDA,KZ,4121,0003 - Recurring,1308112001: Debit Purchase Transaction(Domestic),3922.84,3922.84,WWW,0
T00028376,P001670,2026-06-12 22:41:00,2026-06-12 22:41:02,9170688162,HARDEE'S,SHYMKENT,KZ,5814,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),8073.43,8073.43,POS,0
T00028377,C000231,2026-06-12 22:41:02,2026-06-12 22:41:04,8870896511,KFC,SHYMKENT,KZ,5814,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),9127.25,9127.25,POS,0
T00028378,P000114,2026-06-12 22:41:30,2026-06-12 22:41:31,1899100051,WAYFAIR,SHYMKENT,KZ,5331,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),5770.86,5770.86,POS,0
T00028379,C000658,2026-06-12 22:41:40,2026-06-12 22:41:42,2770062250,CRYPTO_EXCHANGE,AKTAU,KZ,6051,1000 - Credential on file,1308112001: Debit Purchase Transaction(Domestic),9295.49,9295.49,WWW,0
T00028380,C001177,2026-06-12 22:41:56,2026-06-12 22:41:57,3893725727,CITYMOBIL,ASTANA,KZ,4121,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),9964.58,9964.58,POS,0
T00028381,P000893,2026-06-12 22:42:24,2026-06-12 22:42:26,6888264673,MAGNUM,SHYMKENT,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),25400.17,25400.17,POS,0
T00028382,P001776,2026-06-12 22:42:38,2026-06-12 22:42:40,7338857669,KAZMUNAYGAS,SHYMKENT,KZ,5541,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),1174.02,1174.02,WWW,0
T00028383,P001974,2026-06-12 22:42:53,2026-06-12 22:42:56,9140187527,FRESH_MARKET,SHYMKENT,KZ,5499,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),5296.61,5296.61,WWW,0
T00028384,P001691,2026-06-12 22:42:54,2026-06-12 22:42:56,9673710819,KFC,KARAGANDA,KZ,5814,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),7379.6,7379.6,POS,0
T00028385,C001686,2026-06-12 22:43:41,2026-06-12 22:43:43,2330211151,SMALL,SHYMKENT,KZ,5411,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),1166.84,1166.84,WWW,0
T00028386,C000274,2026-06-12 22:43:53,2026-06-12 22:43:55,8470831883,OLIMP_KZ,KARAGANDA,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),10287.04,10287.04,POS,0
T00028387,P000683,2026-06-12 22:44:05,2026-06-12 22:44:08,4883768263,KFC,LONDON,GB,5812,0120 - Keyin,1308122001: Debit Purchase Transaction(International),3364.2,3364.2,POS,0
T00028388,P000373,2026-06-12 22:44:13,2026-06-12 22:44:16,9817744109,HARDEE'S,DUBAI,AE,5814,0110 - Swipe,1308142001: Credit Purchase Transaction(International),11249.47,11249.47,POS,0
T00028389,C000921,2026-06-12 22:44:44,2026-06-12 22:44:47,2798176723,MAGNUM,AKTAU,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),6751.72,6751.72,POS,0
T00028390,C000102,2026-06-12 22:45:11,2026-06-12 22:45:13,4064767978,CITYMOBIL,SHYMKENT,KZ,4121,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),5527.59,5527.59,POS,0
T00028391,P001203,2026-06-12 22:45:21,2026-06-12 22:45:23,8655800626,CITYMOBIL,ALMATY,KZ,4121,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),9033.03,9033.03,POS,0
T00028392,C000868,2026-06-12 22:45:43,2026-06-12 22:45:45,1744140011,KFC,ASTANA,KZ,5814,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),1485.91,1485.91,WWW,0
T00028393,P000211,2026-06-12 22:45:44,2026-06-12 22:45:46,2454361942,FRESH_MARKET,SHYMKENT,KZ,5499,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),6373.42,6373.42,POS,0
T00028394,P001122,2026-06-12 22:46:39,2026-06-12 22:46:42,3781117481,RAMSTORE,ALMATY,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),8298.59,8298.59,POS,0
T00028395,C001300,2026-06-12 22:47:10,2026-06-12 22:47:12,3164151165,PARIMATCH,AKTAU,KZ,7995,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),18018.82,18018.82,POS,0
T00028396,P000384,2026-06-12 22:47:24,2026-06-12 22:47:25,2475731942,WILD BERRIES,ASTANA,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),4773.37,4773.37,POS,0
T00028397,C001959,2026-06-12 22:48:00,2026-06-12 22:48:02,1368459565,STARBUCKS,ASTANA,KZ,5812,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),19974.77,19974.77,POS,0
T00028398,P000726,2026-06-12 22:48:04,2026-06-12 22:48:07,8134405929,WILD BERRIES,ALMATY,KZ,5499,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),19321.23,19321.23,POS,0
T00028399,P000099,2026-06-12 22:49:09,2026-06-12 22:49:12,1670305666,H&M,ALMATY,KZ,5331,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),2080.53,2080.53,POS,0
T00028400,C000382,2026-06-12 22:49:45,2026-06-12 22:49:48,2088382733,HELIOS_PETROLEUM,AKTAU,KZ,5541,0120 - Keyin,1308112001: Debit Purchase Transaction(Domestic),7447.23,7447.23,POS,0
T00028401,C000680,2026-06-12 22:49:51,2026-06-12 22:49:54,1456993665,MAGNUM,ASTANA,KZ,5411,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),1802.79,1802.79,POS,0
T00028402,C000518,2026-06-12 22:50:01,2026-06-12 22:50:02,2753777858,MAGNUM,ALMATY,KZ,5411,0002 - Mail/Phone order,1308112001: Debit Purchase Transaction(Domestic),1240.62,1240.62,WWW,0
T00028403,P001255,2026-06-12 22:50:33,2026-06-12 22:50:35,3294663604,RAMSTORE,SHYMKENT,KZ,5411,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),5863.53,5863.53,POS,0
T00028404,P000462,2026-06-12 22:51:28,2026-06-12 22:51:31,1751645402,FIX_PRICE,ALMATY,KZ,5331,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),2471.02,2471.02,POS,0
T00028405,C000375,2026-06-12 22:51:29,2026-06-12 22:51:32,6277501644,MAGNUM,AKTAU,KZ,5411,1000 - Credential on file,1308132001: Credit Purchase Transaction(Domestic),8818.68,8818.68,WWW,0
T00028406,C001320,2026-06-12 22:51:53,2026-06-12 22:51:55,3786757271,FIX_PRICE,SHYMKENT,KZ,5331,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),18184.18,18184.18,POS,0
T00028407,C000559,2026-06-12 22:52:25,2026-06-12 22:52:26,2991061411,FRESH_MARKET,ASTANA,KZ,5499,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),12243.54,12243.54,POS,0
T00028408,C000511,2026-06-12 22:52:37,2026-06-12 22:52:39,7987265458,KFC,ATYRAU,KZ,5814,0710 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),8535.14,8535.14,POS,0
T00028409,P001883,2026-06-12 22:53:09,2026-06-12 22:53:12,3525525881,KFC,ALMATY,KZ,5814,0110 - Swipe,1308112001: Debit Purchase Transaction(Domestic),2293.55,2293.55,POS,0
