TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE,IS_FRAUD
T00026632,C000123,2024-01-24 18:49:04,2024-01-24 18:51:00,M63125,Elecrtronics 909,OSH,KG,5065,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),57475.67,56036.14,PURCHASE,1
T00026651,C000319,2024-01-25 02:10:01,2024-01-25 02:10:06,M22139,Cafe and restaraunts 747,AKTAU,KZ,5812,0720 - Contactless - VSDC magstripe,1308242001: Transfer Transaction(International),169169.25,2558.63,PURCHASE,1
T00026696,C000103,2024-01-25 18:02:27,2024-01-25 18:03:19,M40779,Elecrtronics 152,MUMBAI,IN,5065,0007 - Other,1308132001: Credit Purchase Transaction(Domestic),62089.76,62089.76,WITHDRAWAL,1
T00026775,C000185,2024-01-27 01:55:55,2024-01-27 01:57:47,M53065,Jewelry 655,MELBOURNE,AU,5944,ECOMMERCE,1308282001: Other Transaction(International),35266.99,35057.78,PURCHASE,1
T00026951,C000111,2024-01-29 14:22:09,2024-01-29 14:23:10,M64094,Hotel 98,TASHKENT,UZ,7011,ECOMMERCE,1308112001: Debit Purchase Transaction(Domestic),62190.58,60514.66,PURCHASE,1
T00026977,C000031,2024-01-30 02:51:45,2024-01-30 02:51:50,M27172,Transport 28,TOKYO,JP,4111,0003 - Recurring,1308242001: Transfer Transaction(International),366140.15,930.68,PURCHASE,1
T00027021,C000280,2024-01-30 12:48:04,2024-01-30 12:48:23,M51752,ATM Withdrawal,BARCELONA,ES,4816,0008 - Not used,1308242001: Transfer Transaction(International),98.12,98.12,WITHDRAWAL,1
T00027084,C000415,2024-01-31 10:47:56,2024-01-31 10:48:58,M27111,Hotel 78,KUALA LUMPUR,MY,7011,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),5612.27,5447.3,TRANSFER,1
T00027161,C000453,2024-02-01 09:38:45,2024-02-01 09:39:10,M65198,Pharmacy 609,EDINBURGH,GB,5912,0007 - Other,1308242001: Transfer Transaction(International),626934.98,626934.98,PURCHASE,1
T00027171,C000069,2024-02-01 10:55:29,2024-02-01 10:57:03,M10554,Jewelry 405,MUMBAI,IN,5944,ECOMMERCE,1308242001: Transfer Transaction(International),68389.83,66975.55,PURCHASE,1
T00027300,C000376,2024-02-03 06:40:40,2024-02-03 06:41:28,M71841,Online store 561,SEMEY,KZ,4816,0007 - Other,1308192001: Balance Inquiry Transaction(Domestic),12.17,12.17,WITHDRAWAL,1
T00027332,C000306,2024-02-03 19:42:29,2024-02-03 19:43:31,M17250,Hotel 256,ATYRAU,KZ,4816,0510 - Contactless - Magstripe,1308202001: Balance Inquiry Transaction(International),27.1,27.1,PURCHASE,1
T00027391,C000144,2024-02-04 12:50:47,2024-02-04 12:51:37,M11950,Elecrtronics 765,TALDYKORGAN,KZ,5065,0000 - Unknown,1308202001: Balance Inquiry Transaction(International),258409.76,258409.76,PURCHASE,1
T00027432,C000440,2024-02-05 01:46:12,2024-02-05 01:46:17,M53788,Pharmacy 958,AKTAU,KZ,5912,0720 - Contactless - VSDC magstripe,1308222001: Refund Transaction(International),108630.99,967.5,WITHDRAWAL,1
T00027434,C000273,2024-02-05 02:09:51,2024-02-05 02:11:49,M14754,ATM Withdrawal,SHYMKENT,KZ,6011,0003 - Recurring,1308262001: Bill Payment Transaction(International),47749.03,47749.03,TRANSFER,1
T00027441,C000017,2024-02-05 04:48:30,2024-02-05 04:48:35,M57877,Elecrtronics 801,OSH,KG,5065,0008 - Not used,1308282001: Other Transaction(International),82531.35,53605.28,WITHDRAWAL,1
T00027444,C000206,2024-02-05 06:07:34,2024-02-05 06:08:42,M35587,Unknown Merchant,TARAZ,KZ,5944,MAGNETIC,1308172001: Cash Withdrawal Transaction(Domestic),137657.16,129.09,PURCHASE,1
T00027488,C000202,2024-02-05 21:48:21,2024-02-05 21:49:26,M87492,Hotel 838,TARAZ,KZ,7011,0510 - Contactless - Magstripe,1308112001: Debit Purchase Transaction(Domestic),226074.63,226074.63,PURCHASE,1
T00027609,C000435,2024-02-07 19:16:44,2024-02-07 19:18:09,M29681,Supermarket 651,ALMATY,KZ,5411,0002 - Mail/Phone order,1308272001: Other Transaction(Domestic),385365.0,385365.0,WITHDRAWAL,1
T00027708,C000417,2024-02-09 01:16:55,2024-02-09 01:18:51,M96478,Unknown Merchant,SEMEY,KZ,5944,MAGNETIC,1308222001: Refund Transaction(International),141881.17,4225.72,PURCHASE,1
T00027764,C000427,2024-02-09 18:01:11,2024-02-09 18:02:39,M25908,Pharmacy 841,PAVLODAR,KZ,5912,0730 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),441978.6,441978.6,PURCHASE,1
T00027870,C000360,2024-02-11 01:56:24,2024-02-11 01:56:29,M60919,Pharmacy 671,TARAZ,KZ,5912,0110 - Swipe,1308202001: Balance Inquiry Transaction(International),58837.83,1827.87,WITHDRAWAL,1
T00028133,C000249,2024-02-14 15:17:35,2024-02-14 15:18:20,M80712,Unknown Merchant,ATYRAU,KZ,5065,MAGNETIC,1308212001: Refund Transaction(Domestic),226346.73,2337.74,PURCHASE,1
T00028145,C000010,2024-02-14 21:48:59,2024-02-14 21:49:31,M18312,Unknown Merchant,TALDYKORGAN,KZ,5065,MAGNETIC,1308262001: Bill Payment Transaction(International),257837.66,45543.31,PURCHASE,1
T00028235,C000224,2024-02-16 03:28:30,2024-02-16 03:28:35,M96601,Transport 580,AKTAU,KZ,4111,0005 - Preauthorized,1308272001: Other Transaction(Domestic),30320.87,1566.95,PURCHASE,1
T00028304,C000200,2024-02-17 01:39:28,2024-02-17 01:39:33,M45350,Hotel 535,KARAGANDA,KZ,7011,0710 - Contactless - VSDC chip,1308242001: Transfer Transaction(International),33806.83,49655.13,PURCHASE,1
T00028319,C000375,2024-02-17 04:56:45,2024-02-17 04:57:52,M36788,Unknown Merchant,PAVLODAR,KZ,5944,MAGNETIC,1308162001: Prepaid Purchase Transaction(International),173584.07,16404.55,PURCHASE,1
T00028383,C000440,2024-02-18 01:22:00,2024-02-18 01:22:05,M79001,Pharmacy 831,ASTANA,KZ,5912,0003 - Recurring,1308222001: Refund Transaction(International),68930.83,98.66,WITHDRAWAL,1
T00028388,C000392,2024-02-18 03:33:39,2024-02-18 03:34:38,M77870,Hotel 812,BARCELONA,ES,7011,ECOMMERCE,1308282001: Other Transaction(International),45018.63,44119.81,WITHDRAWAL,1
T00028402,C000028,2024-02-18 08:25:54,2024-02-18 08:27:33,M50400,Unknown Merchant,ATYRAU,KZ,5065,MAGNETIC,1308282001: Other Transaction(International),174731.08,54157.04,PURCHASE,1
T00028423,C000211,2024-02-18 14:30:18,2024-02-18 14:31:55,M63272,Unknown Merchant,TASHKENT,UZ,5065,MAGNETIC,1308222001: Refund Transaction(International),291204.75,1286.73,PURCHASE,1
T00028457,C000068,2024-02-18 23:35:17,2024-02-18 23:36:31,M31628,Digital Service 616,BATUMI,GE,4816,0110 - Swipe,1308132001: Credit Purchase Transaction(Domestic),36781.21,36781.21,PURCHASE,1
T00028593,C000216,2024-02-20 20:21:13,2024-02-20 20:21:50,M59118,Unknown Merchant,ALMATY,KZ,5065,MAGNETIC,1308212001: Refund Transaction(Domestic),159771.36,98.28,PURCHASE,1
T00028598,C000154,2024-02-20 21:53:12,2024-02-20 21:54:41,M95815,Cafe and restaraunts 891,AMSTERDAM,NL,5812,0004 - Installment,1308232001: Transfer Transaction(Domestic),76197.2,76197.2,WITHDRAWAL,1
T00028616,C000013,2024-02-21 04:28:42,2024-02-21 04:28:47,M90428,Jewelry 806,ATYRAU,KZ,5944,0001 - E-commerce,1308192001: Balance Inquiry Transaction(Domestic),69154.71,51265.04,PURCHASE,1
T00028652,C000424,2024-02-21 15:26:26,2024-02-21 15:26:27,M88890,Pharmacy 866,OSH,KG,5912,0006 - Cash,1308242001: Transfer Transaction(International),45750.78,45750.78,PURCHASE,1
T00028732,C000011,2024-02-22 16:30:40,2024-02-22 16:30:51,M40902,Supermarket 980,SHYMKENT,KZ,4816,0800 - Contactless - Magstripe,1308202001: Balance Inquiry Transaction(International),3.14,3.14,WITHDRAWAL,1
T00028750,C000193,2024-02-23 01:07:59,2024-02-23 01:08:03,M24491,Elecrtronics 617,ABU DHABI,AE,5065,ECOMMERCE,1308262001: Bill Payment Transaction(International),42061.04,41168.35,PURCHASE,1
T00028825,C000027,2024-02-24 01:39:15,2024-02-24 01:39:20,M17247,Pharmacy 113,SEMEY,KZ,5912,0800 - Contactless - Magstripe,1308272001: Other Transaction(Domestic),133726.65,2638.27,PURCHASE,1
T00028845,C000410,2024-02-24 10:51:17,2024-02-24 10:51:29,M60765,Hotel 673,ATYRAU,KZ,4816,0730 - Contactless - VSDC chip,1308212001: Refund Transaction(Domestic),75.65,75.65,PURCHASE,1
T00028865,C000066,2024-02-24 16:50:11,2024-02-24 16:51:01,M27100,Unknown Merchant,KARAGANDA,KZ,5944,MAGNETIC,1308212001: Refund Transaction(Domestic),118071.57,43629.01,WITHDRAWAL,1
T00028867,C000121,2024-02-24 17:16:57,2024-02-24 17:18:39,M95720,Online store 164,MONTREAL,CA,4816,0110 - Swipe,1308142001: Credit Purchase Transaction(International),93.97,93.97,REFUND,1
T00028882,C000158,2024-02-25 01:17:44,2024-02-25 01:17:49,M86137,Elecrtronics 234,KUALA LUMPUR,MY,5065,1000 - Credential on file,1308282001: Other Transaction(International),90779.06,45941.68,PURCHASE,1
T00029137,C000032,2024-02-28 09:50:55,2024-02-28 09:51:09,M40962,Pharmacy 138,KUALA LUMPUR,MY,4816,0710 - Contactless - VSDC chip,1308252001: Bill Payment Transaction(Domestic),23.11,23.11,WITHDRAWAL,1
T00029178,C000059,2024-02-28 22:56:09,2024-02-28 22:57:14,M90610,Unknown Merchant,SAO PAULO,BR,5944,MAGNETIC,1308162001: Prepaid Purchase Transaction(International),232737.69,15033.49,TRANSFER,1
T00029189,C000005,2024-02-29 01:34:52,2024-02-29 01:36:14,M25194,Unknown Merchant,KARAGANDA,KZ,5944,MAGNETIC,1308232001: Transfer Transaction(Domestic),125821.6,2752.39,PURCHASE,1
T00029294,C000022,2024-03-01 08:16:03,2024-03-01 08:16:22,M36490,Digital Service 839,WARSAW,PL,4816,0003 - Recurring,1308272001: Other Transaction(Domestic),75139.47,75139.47,PURCHASE,1
T00029298,C000358,2024-03-01 10:43:58,2024-03-01 10:45:18,M82664,Transport 74,OSH,KG,4816,0800 - Contactless - Magstripe,1308172001: Cash Withdrawal Transaction(Domestic),79.85,79.85,PURCHASE,1
T00029337,C000009,2024-03-01 20:20:12,2024-03-01 20:22:02,M25392,Hotel 783,BANGKOK,TH,7011,0003 - Recurring,1308162001: Prepaid Purchase Transaction(International),83484.5,83484.5,PURCHASE,1
T00029371,C000403,2024-03-02 05:31:41,2024-03-02 05:32:54,M95749,Unknown Merchant,AKTAU,KZ,5065,MAGNETIC,1308172001: Cash Withdrawal Transaction(Domestic),275648.55,2206.97,PURCHASE,1
T00029440,C000129,2024-03-03 02:02:52,2024-03-03 02:02:57,M88529,Transport 158,ROTTERDAM,NL,4111,0510 - Contactless - Magstripe,1308242001: Transfer Transaction(International),46856.04,1626.71,PURCHASE,1
T00029516,C000434,2024-03-04 06:01:55,2024-03-04 06:02:10,M59640,Supermarket 922,PAVLODAR,KZ,4816,0005 - Preauthorized,1308112001: Debit Purchase Transaction(Domestic),37.9,37.9,PURCHASE,1
T00029531,C000224,2024-03-04 10:06:13,2024-03-04 10:07:31,M37757,Digital Service 746,LOS ANGELES,US,4816,ECOMMERCE,1308272001: Other Transaction(Domestic),455.57,447.94,TRANSFER,1
T00029554,C000285,2024-03-04 21:14:25,2024-03-04 21:15:56,M49534,Digital Service 413,ATYRAU,KZ,4816,0510 - Contactless - Magstripe,1308122001: Debit Purchase Transaction(International),101013.26,101013.26,PURCHASE,1
T00029575,C000404,2024-03-05 06:17:50,2024-03-05 06:19:03,M11954,Unknown Merchant,MARSEILLE,FR,5944,MAGNETIC,1308132001: Credit Purchase Transaction(Domestic),179102.13,792.84,PURCHASE,1
T00029632,C000002,2024-03-06 01:15:48,2024-03-06 01:15:53,M85698,Pharmacy 953,KUALA LUMPUR,MY,5912,0000 - Unknown,1308212001: Refund Transaction(Domestic),38368.4,1169.11,PURCHASE,1
T00029643,C000336,2024-03-06 03:47:03,2024-03-06 03:47:08,M57573,Cafe and restaraunts 981,ATYRAU,KZ,5812,0007 - Other,1308272001: Other Transaction(Domestic),9492.59,529.76,PURCHASE,1
T00029649,C000040,2024-03-06 04:50:45,2024-03-06 04:50:50,M98174,Supermarket 693,TALDYKORGAN,KZ,5411,0120 - Keyin,1308142001: Credit Purchase Transaction(International),79264.85,2900.78,TRANSFER,1
T00029799,C000471,2024-03-08 05:37:22,2024-03-08 05:39:14,M23449,Unknown Merchant,KARAGANDA,KZ,5944,MAGNETIC,1308132001: Credit Purchase Transaction(Domestic),145905.49,20313.09,WITHDRAWAL,1
T00029805,C000213,2024-03-08 07:24:46,2024-03-08 07:25:18,M33414,Hotel 825,ASTANA,KZ,4816,0003 - Recurring,1308222001: Refund Transaction(International),95.41,95.41,WITHDRAWAL,1
T00029841,C000013,2024-03-08 18:59:43,2024-03-08 19:01:05,M29806,Digital Service 199,SINGAPORE,SGP,4816,0005 - Preauthorized,1308192001: Balance Inquiry Transaction(Domestic),101130.85,101130.85,TRANSFER,1
T00029857,C000225,2024-03-09 02:35:28,2024-03-09 02:35:33,M48759,Pharmacy 294,MONTREAL,CA,5912,0001 - E-commerce,1308202001: Balance Inquiry Transaction(International),97755.81,3371.71,REFUND,1
T00029884,C000459,2024-03-09 12:28:54,2024-03-09 12:30:29,M92678,ATM Withdrawal,SHYMKENT,KZ,4816,0800 - Contactless - Magstripe,1308262001: Bill Payment Transaction(International),72.23,72.23,PURCHASE,1
T00029929,C000384,2024-03-10 00:38:21,2024-03-10 00:38:26,M25318,Cafe and restaraunts 788,AKTAU,KZ,5812,0510 - Contactless - Magstripe,1308132001: Credit Purchase Transaction(Domestic),29057.63,99.6,PURCHASE,1
T00029993,C000313,2024-03-10 17:37:55,2024-03-10 17:39:33,M74005,Online store 190,TASHKENT,UZ,4816,0006 - Cash,1308122001: Debit Purchase Transaction(International),57.98,57.98,PURCHASE,1
T00030038,C000116,2024-03-11 06:08:54,2024-03-11 06:10:41,M24711,Online store 862,MADRID,ES,4816,0000 - Unknown,1308262001: Bill Payment Transaction(International),8.79,8.79,PURCHASE,1
T00030065,C000410,2024-03-11 14:09:41,2024-03-11 14:11:14,M95841,Digital Service 268,ATYRAU,KZ,4816,0003 - Recurring,1308212001: Refund Transaction(Domestic),17605.91,17605.91,WITHDRAWAL,1
T00030112,C000470,2024-03-12 10:57:02,2024-03-12 10:57:57,M67877,Unknown Merchant,ASTANA,KZ,5944,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),191729.14,139.87,WITHDRAWAL,1
T00030145,C000237,2024-03-12 22:21:19,2024-03-12 22:23:08,M92431,Jewelry 663,KUALA LUMPUR,MY,5944,ECOMMERCE,1308162001: Prepaid Purchase Transaction(International),81346.67,79744.46,PURCHASE,1
T00030146,C000186,2024-03-12 22:28:25,2024-03-12 22:30:20,M32572,Online store 912,SEMEY,KZ,5999,0001 - E-commerce,1308212001: Refund Transaction(Domestic),450902.23,450902.23,WITHDRAWAL,1
T00030148,C000070,2024-03-13 00:02:17,2024-03-13 00:02:22,M92584,Jewelry 510,ASTANA,KZ,5944,0510 - Contactless - Magstripe,1308132001: Credit Purchase Transaction(Domestic),39540.35,14226.59,PURCHASE,1
T00030168,C000156,2024-03-13 07:29:57,2024-03-13 07:30:05,M63465,Unknown Merchant,SHYMKENT,KZ,5065,MAGNETIC,1308132001: Credit Purchase Transaction(Domestic),190503.16,53366.55,TRANSFER,1
T00030198,C000224,2024-03-13 14:54:12,2024-03-13 14:54:30,M91654,Jewelry 98,WARSAW,PL,5944,ECOMMERCE,1308272001: Other Transaction(Domestic),107490.24,106151.3,REFUND,1
T00030284,C000028,2024-03-15 02:56:06,2024-03-15 02:58:05,M21199,Cafe and restaraunts 166,CAIRO,EG,5812,ECOMMERCE,1308282001: Other Transaction(International),1697.54,1687.58,REFUND,1
T00030369,C000065,2024-03-16 06:08:46,2024-03-16 06:09:38,M76053,Digital Service 711,SINGAPORE,SGP,4816,0007 - Other,1308132001: Credit Purchase Transaction(Domestic),93.78,93.78,PURCHASE,1
T00030421,C000313,2024-03-17 03:30:01,2024-03-17 03:30:06,M98404,Cafe and restaraunts 612,MEXICO CITY,MX,5812,0002 - Mail/Phone order,1308122001: Debit Purchase Transaction(International),346698.37,2049.73,PURCHASE,1
T00030472,C000433,2024-03-18 01:12:58,2024-03-18 01:13:03,M52738,Cafe and restaraunts 203,PAVLODAR,KZ,5812,0002 - Mail/Phone order,1308212001: Refund Transaction(Domestic),65357.27,3488.42,PURCHASE,1
T00030475,C000115,2024-03-18 03:12:52,2024-03-18 03:12:57,M45464,Online store 895,ASTANA,KZ,5999,0800 - Contactless - Magstripe,1308262001: Bill Payment Transaction(International),57486.57,98.86,WITHDRAWAL,1
T00030580,C000251,2024-03-19 17:47:20,2024-03-19 17:49:19,M35930,Digital Service 332,BUSAN,KR,4816,ECOMMERCE,1308172001: Cash Withdrawal Transaction(Domestic),6258.56,6214.05,PURCHASE,1
T00030613,C000381,2024-03-20 07:29:32,2024-03-20 07:29:49,M62701,Cafe and restaraunts 679,SHYMKENT,KZ,4816,0730 - Contactless - VSDC chip,1308252001: Bill Payment Transaction(Domestic),68.98,68.98,REFUND,1
T00030673,C000479,2024-03-21 06:47:32,2024-03-21 06:48:46,M87971,Unknown Merchant,TARAZ,KZ,5065,MAGNETIC,1308162001: Prepaid Purchase Transaction(International),160120.59,311.3,PURCHASE,1
T00030711,C000161,2024-03-21 20:12:45,2024-03-21 20:14:19,M21623,Digital Service 425,EDINBURGH,GB,4816,1000 - Credential on file,1308232001: Transfer Transaction(Domestic),24976.41,24976.41,TRANSFER,1
T00030917,C000482,2024-03-25 09:41:54,2024-03-25 09:42:46,M16672,Unknown Merchant,PAVLODAR,KZ,5065,MAGNETIC,1308212001: Refund Transaction(Domestic),131412.74,1585.32,WITHDRAWAL,1
T00030968,C000448,2024-03-26 01:18:00,2024-03-26 01:18:11,M49771,Unknown Merchant,BEIJING,CN,5065,MAGNETIC,1308272001: Other Transaction(Domestic),147191.62,20941.98,WITHDRAWAL,1
T00031020,C000182,2024-03-26 16:06:42,2024-03-26 16:06:48,M49445,Jewelry 987,ROME,IT,5944,ECOMMERCE,1308242001: Transfer Transaction(International),91861.1,90537.32,WITHDRAWAL,1
T00031047,C000272,2024-03-27 03:24:55,2024-03-27 03:25:00,M98193,Cafe and restaraunts 165,TALDYKORGAN,KZ,5812,0007 - Other,1308192001: Balance Inquiry Transaction(Domestic),53784.18,3482.57,PURCHASE,1
T00031053,C000415,2024-03-27 04:10:17,2024-03-27 04:10:22,M90871,ATM Withdrawal,KOSTANAY,KZ,6011,0110 - Swipe,1308202001: Balance Inquiry Transaction(International),46256.98,20679.58,PURCHASE,1
T00031110,C000015,2024-03-28 00:06:44,2024-03-28 00:06:49,M91210,Digital Service 291,SEMEY,KZ,4816,0710 - Contactless - VSDC chip,1308272001: Other Transaction(Domestic),63575.53,3652.68,PURCHASE,1
T00031112,C000238,2024-03-28 00:55:07,2024-03-28 00:56:00,M41984,Digital Service 270,AKTAU,KZ,4816,0008 - Not used,1308232001: Transfer Transaction(Domestic),129882.98,129882.98,PURCHASE,1
T00031114,C000443,2024-03-28 02:37:48,2024-03-28 02:39:39,M94904,Digital Service 5,MILAN,IT,4816,ECOMMERCE,1308222001: Refund Transaction(International),4807.34,4700.32,PURCHASE,1
T00031119,C000149,2024-03-28 03:48:28,2024-03-28 03:48:37,M79496,Jewelry 255,TOKYO,JP,4816,0002 - Mail/Phone order,1308242001: Transfer Transaction(International),46.79,46.79,PURCHASE,1
T00031273,C000129,2024-03-30 06:07:15,2024-03-30 06:07:50,M83726,Unknown Merchant,KOSTANAY,KZ,5065,MAGNETIC,1308242001: Transfer Transaction(International),269104.83,8046.86,PURCHASE,1
T00031337,C000120,2024-03-31 03:47:56,2024-03-31 03:48:01,M84800,Pharmacy 398,SHYMKENT,KZ,5912,0730 - Contactless - VSDC chip,1308212001: Refund Transaction(Domestic),38326.93,1465.67,PURCHASE,1
T00031400,C000243,2024-04-01 02:27:44,2024-04-01 02:27:49,M74149,Pharmacy 127,OSAKA,JP,5912,0000 - Unknown,1308242001: Transfer Transaction(International),20314.31,3279.36,REFUND,1
T00031411,C000232,2024-04-01 05:28:09,2024-04-01 05:29:49,M39869,Unknown Merchant,KARAGANDA,KZ,5065,MAGNETIC,1308182001: Cash Withdrawal Transaction(International),260569.35,1971.89,PURCHASE,1
T00031476,C000456,2024-04-02 04:33:53,2024-04-02 04:33:58,M30769,Hotel 981,SHYMKENT,KZ,7011,1000 - Credential on file,1308282001: Other Transaction(International),74875.62,11915.55,PURCHASE,1
T00031499,C000378,2024-04-02 11:28:51,2024-04-02 11:30:13,M22247,Online store 406,MUNICH,DE,5999,ECOMMERCE,1308202001: Balance Inquiry Transaction(International),13161.24,12873.79,PURCHASE,1
T00031543,C000042,2024-04-03 00:00:12,2024-04-03 00:00:55,M70273,Online store 544,TARAZ,KZ,4816,0710 - Contactless - VSDC chip,1308182001: Cash Withdrawal Transaction(International),92.77,92.77,WITHDRAWAL,1
T00031582,C000204,2024-04-03 14:31:35,2024-04-03 14:33:00,M79725,Hotel 817,AMSTERDAM,NL,7011,ECOMMERCE,1308282001: Other Transaction(International),100.0,98.86,PURCHASE,1
T00031622,C000228,2024-04-04 02:53:04,2024-04-04 02:53:09,M79770,Jewelry 704,RIO DE JANEIRO,BR,5944,0003 - Recurring,1308142001: Credit Purchase Transaction(International),188896.16,39302.62,PURCHASE,1
T00031695,C000403,2024-04-05 08:03:52,2024-04-05 08:05:34,M71142,Hotel 649,DELHI,IN,7011,0005 - Preauthorized,1308172001: Cash Withdrawal Transaction(Domestic),434493.18,434493.18,PURCHASE,1
T00031699,C000321,2024-04-05 08:55:53,2024-04-05 08:57:25,M48977,Hotel 199,TBILISI,GE,7011,0720 - Contactless - VSDC magstripe,1308262001: Bill Payment Transaction(International),162468.31,162468.31,PURCHASE,1
T00031740,C000476,2024-04-06 00:19:40,2024-04-06 00:19:56,M18261,Elecrtronics 133,PAVLODAR,KZ,5065,0120 - Keyin,1308242001: Transfer Transaction(International),52157.91,52157.91,TRANSFER,1
T00031802,C000147,2024-04-06 21:25:22,2024-04-06 21:26:32,M51925,Online store 639,MEXICO CITY,MX,5999,ECOMMERCE,1308272001: Other Transaction(Domestic),12047.29,11919.55,WITHDRAWAL,1
T00031879,C000286,2024-04-08 01:19:39,2024-04-08 01:19:44,M83970,Supermarket 995,LONDON,GB,5411,0720 - Contactless - VSDC magstripe,1308282001: Other Transaction(International),32286.26,1260.61,PURCHASE,1
T00031885,C000314,2024-04-08 02:51:38,2024-04-08 02:52:41,M66431,Elecrtronics 49,PAVLODAR,KZ,4816,1000 - Credential on file,1308262001: Bill Payment Transaction(International),70.86,70.86,WITHDRAWAL,1
T00031892,C000347,2024-04-08 04:30:22,2024-04-08 04:30:27,M59124,Jewelry 972,WARSAW,PL,5944,0006 - Cash,1308122001: Debit Purchase Transaction(International),50836.8,50443.59,PURCHASE,1
T00031931,C000409,2024-04-08 18:04:16,2024-04-08 18:05:45,M14064,Transport 729,WARSAW,PL,4111,ECOMMERCE,1308272001: Other Transaction(Domestic),1291.64,1267.93,PURCHASE,1
T00031935,C000053,2024-04-08 18:43:56,2024-04-08 18:44:40,M99646,ATM Withdrawal,TARAZ,KZ,6011,0510 - Contactless - Magstripe,1308232001: Transfer Transaction(Domestic),42925.18,42925.18,PURCHASE,1
T00031942,C000352,2024-04-08 21:23:21,2024-04-08 21:24:10,M31794,Online store 429,SEMEY,KZ,4816,0110 - Swipe,1308232001: Transfer Transaction(Domestic),60.59,60.59,PURCHASE,1
T00031950,C000490,2024-04-09 00:49:44,2024-04-09 00:50:51,M59349,Jewelry 92,ASTANA,KZ,4816,0007 - Other,1308142001: Credit Purchase Transaction(International),87.16,87.16,PURCHASE,1
T00032018,C000258,2024-04-10 02:04:37,2024-04-10 02:04:42,M82120,Elecrtronics 972,MANCHESTER,GB,5065,0120 - Keyin,1308202001: Balance Inquiry Transaction(International),18876.57,73667.65,WITHDRAWAL,1
T00032034,C000480,2024-04-10 10:26:46,2024-04-10 10:28:38,M55572,Digital Service 278,LONDON,GB,4816,ECOMMERCE,1308222001: Refund Transaction(International),100.0,98.17,PURCHASE,1
T00032089,C000290,2024-04-11 04:46:33,2024-04-11 04:46:38,M29095,Elecrtronics 524,PAVLODAR,KZ,5065,0800 - Contactless - Magstripe,1308282001: Other Transaction(International),79484.97,54309.25,PURCHASE,1
T00032232,C000285,2024-04-13 08:48:53,2024-04-13 08:49:32,M72151,Pharmacy 90,TARAZ,KZ,4816,0120 - Keyin,1308122001: Debit Purchase Transaction(International),62.96,62.96,PURCHASE,1
T00032276,C000112,2024-04-14 02:36:17,2024-04-14 02:36:22,M63650,Pharmacy 714,PHUKET,TH,5912,0110 - Swipe,1308212001: Refund Transaction(Domestic),80572.17,3520.15,PURCHASE,1
T00032424,C000364,2024-04-16 04:58:54,2024-04-16 04:59:22,M96598,Unknown Merchant,MOSCOW,RU,5065,MAGNETIC,1308152001: Prepaid Purchase Transaction(Domestic),152249.7,97.64,PURCHASE,1
T00032444,C000340,2024-04-16 13:14:40,2024-04-16 13:15:22,M72491,Transport 193,SINGAPORE,SGP,4111,ECOMMERCE,1308152001: Prepaid Purchase Transaction(Domestic),1090.8,1073.72,TRANSFER,1
T00032606,C000421,2024-04-19 06:19:30,2024-04-19 06:20:22,M20138,Supermarket 951,SYDNEY,AU,5411,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),212730.3,212730.3,PURCHASE,1
T00032618,C000497,2024-04-19 10:24:39,2024-04-19 10:25:32,M28601,Pharmacy 596,SHYMKENT,KZ,4816,0510 - Contactless - Magstripe,1308282001: Other Transaction(International),64.79,64.79,PURCHASE,1
T00032646,C000482,2024-04-19 20:06:38,2024-04-19 20:07:52,M33856,Supermarket 652,CHICAGO,US,5411,0008 - Not used,1308212001: Refund Transaction(Domestic),160256.72,160256.72,PURCHASE,1
T00032756,C000101,2024-04-21 17:57:04,2024-04-21 17:58:30,M67047,Elecrtronics 635,BEIJING,CN,5065,0008 - Not used,1308192001: Balance Inquiry Transaction(Domestic),124567.44,124567.44,PURCHASE,1
T00032795,C000483,2024-04-22 03:03:33,2024-04-22 03:03:38,M99152,Elecrtronics 971,KARAGANDA,KZ,5065,0730 - Contactless - VSDC chip,1308122001: Debit Purchase Transaction(International),77977.04,59800.5,PURCHASE,1
T00032838,C000110,2024-04-22 20:11:50,2024-04-22 20:12:47,M31968,Cafe and restaraunts 991,KOSTANAY,KZ,5812,0007 - Other,1308112001: Debit Purchase Transaction(Domestic),59175.54,59175.54,PURCHASE,1
T00032928,C000206,2024-04-24 04:17:30,2024-04-24 04:17:35,M68973,Hotel 930,KOSTANAY,KZ,7011,0800 - Contactless - Magstripe,1308172001: Cash Withdrawal Transaction(Domestic),67643.2,39144.55,PURCHASE,1
T00032978,C000061,2024-04-24 19:52:11,2024-04-24 19:52:58,M48464,Cafe and restaraunts 108,SHYMKENT,KZ,4816,0002 - Mail/Phone order,1308252001: Bill Payment Transaction(Domestic),25.97,25.97,PURCHASE,1
